id;prenom;nom;url;origine;url_pere;url_mere;date;lieu;debug;GeneanetSpider 1.0.26 18/04/2025 à 01:11
@I00345@;Januli;DA COROGNA;https://gw.geneanet.org/boutch1?lang=fr&p=januli&n=da+corogna;union1;https://gw.geneanet.org/boutch1?lang=fr&p=januli&n=da+corogna;https://gw.geneanet.org/boutch1?lang=fr&i=50406;"";"";"*";
@I00346@;?;?;https://gw.geneanet.org/boutch1?lang=fr&i=50406;union1;https://gw.geneanet.org/boutch1?lang=fr&p=januli&n=da+corogna;https://gw.geneanet.org/boutch1?lang=fr&i=50406;"";"";"*";
@I00342@;Zuna;SOLIMELLA;https://gw.geneanet.org/boutch1?lang=fr&p=zuna&n=solimella;§parents;https://gw.geneanet.org/boutch1?lang=fr&p=arnaldo&n=di+solimella;https://gw.geneanet.org/boutch1?lang=fr&p=isabella&n=surdo;"";"";"* [![sosa](https://static.geneanet.org/geneweb/img/sosasymbolsimple.png)](boutch1?lang=fr&pz=marc&nz=vitelli&m=RL&i1=28831&i2=0&b1=1&b2=3440850) [Arnaldo di Solimella](boutch1?lang=fr&pz=marc&nz=vitelli&p=arnaldo&n=di+solimella), milite";
@I00342@;Zuna;SOLIMELLA;https://gw.geneanet.org/boutch1?lang=fr&p=zuna&n=solimella;union1;https://gw.geneanet.org/boutch1?lang=fr&p=simone&n=la+barba;https://gw.geneanet.org/boutch1?lang=fr&p=zuna&n=solimella;"";"";"*";
@I00347@;Manfred;HOHENSTAUFEN;https://gw.geneanet.org/boutch1?lang=fr&p=manfred&n=hohenstaufen;§parents;https://gw.geneanet.org/boutch1?lang=fr&p=frederick+ruggero&n=hohenstaufen;https://gw.geneanet.org/boutch1?lang=fr&p=bianca&n=lancia;"";"";"* [![sosa](https://static.geneanet.org/geneweb/img/sosasymbolsimple.png)](boutch1?lang=fr&pz=marc&nz=vitelli&m=RL&i1=37361&i2=0&b1=1&b2=13635720) [Frederick Ruggero Frydrichas II Hohenstaufen](boutch1?lang=fr&pz=marc&nz=vitelli&p=frederick+ruggero&n=hohenstaufen) 1194-1250";
@I00347@;Manfred;HOHENSTAUFEN;https://gw.geneanet.org/boutch1?lang=fr&p=manfred&n=hohenstaufen;union1;https://gw.geneanet.org/boutch1?lang=fr&p=manfred&n=hohenstaufen;https://gw.geneanet.org/boutch1?lang=fr&i=50735;"";"";"*";
@I00347@;Manfred;HOHENSTAUFEN;https://gw.geneanet.org/boutch1?lang=fr&p=manfred&n=hohenstaufen;union2;https://gw.geneanet.org/boutch1?lang=fr&p=manfred&n=hohenstaufen;https://gw.geneanet.org/boutch1?lang=fr&p=beatrice&n=of+savoy;"21 avril 1247";"";"* Marié _le 21 avril 1247_";
@I00347@;Manfred;HOHENSTAUFEN;https://gw.geneanet.org/boutch1?lang=fr&p=manfred&n=hohenstaufen;union3;https://gw.geneanet.org/boutch1?lang=fr&p=manfred&n=hohenstaufen;https://gw.geneanet.org/boutch1?lang=fr&p=helena+angelina&n=doukaina;"2 juin 1259";"";"* Marié _le 2 juin 1259_";
@I00348@;Teodora;DEL GAUDIO;https://gw.geneanet.org/boutch1?lang=fr&p=teodora&n=del+gaudio;§parents;https://gw.geneanet.org/boutch1?lang=fr&p=filippo&n=del+gaudio;https://gw.geneanet.org/boutch1?lang=fr&i=50554;"";"";"* [![sosa](https://static.geneanet.org/geneweb/img/sosasymbolsimple.png)](boutch1?lang=fr&pz=marc&nz=vitelli&m=RL&i1=34236&i2=0&b1=1&b2=6818770) [Filippo del Gaudio](boutch1?lang=fr&pz=marc&nz=vitelli&p=filippo&n=del+gaudio)";
@I00348@;Teodora;DEL GAUDIO;https://gw.geneanet.org/boutch1?lang=fr&p=teodora&n=del+gaudio;union1;https://gw.geneanet.org/boutch1?lang=fr&p=bartolomeo&n=caracciolo+carafa;https://gw.geneanet.org/boutch1?lang=fr&p=teodora&n=del+gaudio;"avant 11 juillet 1276";"";"* Mariée _avant 11 juillet 1276_";
@I00349@;Bartolomeo;CARACCIOLO CARAFA;https://gw.geneanet.org/boutch1?lang=fr&p=bartolomeo&n=caracciolo+carafa;§parents;https://gw.geneanet.org/boutch1?lang=fr&p=filippo&n=caracciolo+carafa;https://gw.geneanet.org/boutch1?lang=fr&p=delizia&n=caracciolo;"";"";"* [![sosa](https://static.geneanet.org/geneweb/img/sosasymbolsimple.png)](boutch1?lang=fr&pz=marc&nz=vitelli&m=RL&i1=34237&i2=0&b1=1&b2=6818768) [Filippo Caracciolo Carafa](boutch1?lang=fr&pz=marc&nz=vitelli&p=filippo&n=caracciolo+carafa) †ca 1276";
@I00349@;Bartolomeo;CARACCIOLO CARAFA;https://gw.geneanet.org/boutch1?lang=fr&p=bartolomeo&n=caracciolo+carafa;union1;https://gw.geneanet.org/boutch1?lang=fr&p=bartolomeo&n=caracciolo+carafa;https://gw.geneanet.org/boutch1?lang=fr&p=teodora&n=del+gaudio;"avant 11 juillet 1276";"";"* Marié _avant 11 juillet 1276_";
@I00350@;Buccia;DI SANGRO;https://gw.geneanet.org/boutch1?lang=fr&p=buccia&n=di+sangro;union1;https://gw.geneanet.org/boutch1?lang=fr&p=roberto&n=de+cornay;https://gw.geneanet.org/boutch1?lang=fr&p=buccia&n=di+sangro;"";"";"*";
@I00351@;Roberto;DE CORNAY;https://gw.geneanet.org/boutch1?lang=fr&p=roberto&n=de+cornay;union1;https://gw.geneanet.org/boutch1?lang=fr&p=roberto&n=de+cornay;https://gw.geneanet.org/boutch1?lang=fr&p=buccia&n=di+sangro;"";"";"*";
@I00352@;Margherita;BRAIDA;https://gw.geneanet.org/boutch1?lang=fr&p=margherita&n=braida;§parents;https://gw.geneanet.org/boutch1?lang=fr&p=oddone&n=di+brayda;https://gw.geneanet.org/boutch1?lang=fr&p=oddolina&n=d+aquino;"";"";"* [![sosa](https://static.geneanet.org/geneweb/img/sosasymbolsimple.png)](boutch1?lang=fr&pz=marc&nz=vitelli&m=RL&i1=34234&i2=0&b1=1&b2=6818774) [Oddone di Brayda](boutch1?lang=fr&pz=marc&nz=vitelli&p=oddone&n=di+brayda)";
@I00352@;Margherita;BRAIDA;https://gw.geneanet.org/boutch1?lang=fr&p=margherita&n=braida;union1;https://gw.geneanet.org/boutch1?lang=fr&p=andrea&n=di+montefalcione;https://gw.geneanet.org/boutch1?lang=fr&p=margherita&n=braida;"";"";"*";
@I00353@;Andrea;DI MONTEFALCIONE;https://gw.geneanet.org/boutch1?lang=fr&p=andrea&n=di+montefalcione;union1;https://gw.geneanet.org/boutch1?lang=fr&p=andrea&n=di+montefalcione;https://gw.geneanet.org/boutch1?lang=fr&p=margherita&n=braida;"";"";"*";
@I00354@;Maria;DE STROMONCOURT;https://gw.geneanet.org/boutch1?lang=fr&p=maria&n=de+stromoncourt;§parents;https://gw.geneanet.org/boutch1?lang=fr&p=thomas&n=de+stromoncourt;https://gw.geneanet.org/boutch1?lang=fr&p=alice&n=de+la+roche;"";"";"* [![sosa](https://static.geneanet.org/geneweb/img/sosasymbolsimple.png)](boutch1?lang=fr&pz=marc&nz=vitelli&m=RL&i1=41163&i2=0&b1=1&b2=13635838) [Thomas De Stromoncourt](boutch1?lang=fr&pz=marc&nz=vitelli&p=thomas&n=de+stromoncourt), Lord †1311";
@I00354@;Maria;DE STROMONCOURT;https://gw.geneanet.org/boutch1?lang=fr&p=maria&n=de+stromoncourt;union1;https://gw.geneanet.org/boutch1?lang=fr&p=roland&n=of+aragon;https://gw.geneanet.org/boutch1?lang=fr&p=maria&n=de+stromoncourt;"";"";"*";
@I00356@;Conrad;VON SUEVA;https://gw.geneanet.org/boutch1?lang=fr&p=conrad&n=von+sueva;§parents;https://gw.geneanet.org/boutch1?lang=fr&p=konradin&n=von+sueva;https://gw.geneanet.org/boutch1?lang=fr&p=margarita&n=di+san+lorenzo;"";"";"* [![sosa](https://static.geneanet.org/geneweb/img/sosasymbolsimple.png)](boutch1?lang=fr&pz=marc&nz=vitelli&m=RL&i1=33481&i2=0&b1=1&b2=6818744) [Konradin von Sueva](boutch1?lang=fr&pz=marc&nz=vitelli&p=konradin&n=von+sueva) †1269";
@I00356@;Conrad;VON SUEVA;https://gw.geneanet.org/boutch1?lang=fr&p=conrad&n=von+sueva;union1;https://gw.geneanet.org/boutch1?lang=fr&p=conrad&n=von+sueva;https://gw.geneanet.org/boutch1?lang=fr&p=sybilla&n=de+perregrino;"";"";"*";
@I00357@;Sybilla;DE PERREGRINO;https://gw.geneanet.org/boutch1?lang=fr&p=sybilla&n=de+perregrino;union1;https://gw.geneanet.org/boutch1?lang=fr&p=conrad&n=von+sueva;https://gw.geneanet.org/boutch1?lang=fr&p=sybilla&n=de+perregrino;"";"";"*";
@I00359@;Lolegrima;DI CAPUA;https://gw.geneanet.org/boutch1?lang=fr&p=lolegrima&n=di+capua;union1;https://gw.geneanet.org/boutch1?lang=fr&p=unknown&n=attardo;https://gw.geneanet.org/boutch1?lang=fr&p=lolegrima&n=di+capua;"";"";"*";
@I00361@;Beatrice;VASSALLO;https://gw.geneanet.org/boutch1?lang=fr&p=beatrice&n=vassallo;§parents;https://gw.geneanet.org/boutch1?lang=fr&p=vassallo&n=de+vassallo&oc=1;https://gw.geneanet.org/boutch1?lang=fr&p=eleanor&n=di+antioch;"";"";"* [![sosa](https://static.geneanet.org/geneweb/img/sosasymbolsimple.png)](boutch1?lang=fr&pz=marc&nz=vitelli&m=RL&i1=35249&i2=0&b1=1&b2=6881584) [Vassallo de Vassallo](boutch1?lang=fr&pz=marc&nz=vitelli&p=vassallo&n=de+vassallo&oc=1) ca 1269-";
@I00361@;Beatrice;VASSALLO;https://gw.geneanet.org/boutch1?lang=fr&p=beatrice&n=vassallo;union1;https://gw.geneanet.org/boutch1?lang=fr&p=federigo&n=d+antiochia;https://gw.geneanet.org/boutch1?lang=fr&p=beatrice&n=vassallo;"1305";"";"* Mariée _en 1305_";
@I00362@;unknown;ATTARDO;https://gw.geneanet.org/boutch1?lang=fr&p=unknown&n=attardo;union1;https://gw.geneanet.org/boutch1?lang=fr&p=unknown&n=attardo;https://gw.geneanet.org/boutch1?lang=fr&p=lolegrima&n=di+capua;"";"";"*";
@I00355@;Maria;DI RAGUSA;https://gw.geneanet.org/boutch1?lang=fr&p=maria&n=di+ragusa;§parents;https://gw.geneanet.org/boutch1?lang=fr&p=guglielmo&n=di+ragusa;https://gw.geneanet.org/boutch1?lang=fr&p=costanza&n=d+antiochia;"";"";"* [![sosa](https://static.geneanet.org/geneweb/img/sosasymbolsimple.png)](boutch1?lang=fr&pz=marc&nz=vitelli&m=RL&i1=28833&i2=0&b1=1&b2=3408396) [Guglielmo di Ragusa](boutch1?lang=fr&pz=marc&nz=vitelli&p=guglielmo&n=di+ragusa) ca 1280-ca 1318";
