generation;sosa;id;prenom;nom;sexe;source;nb_infos;nb_evenements;nb_sources;nb_parents;forme_parents;parents_mariage_date;parents_mariage_lieu;profession;sous_titre;titre_noblesse;note_titre_noblesse;nb_notes;nb_notes_longues;infos;nb_err;GeneanetSpider 1.0.26 18/04/2025 à 01:10
25;31078231;@I00299@;Jeanne;PLANTAGENÊT OU D'ANGLETERRE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jeanne&n=plantagenet+ou+d+angleterre;3;0;1;2;forme2;8 octobre 1196;"Rouen, 76540, Seine-Maritime, Normandie, France,";"Reine de Sicile, comtesse de Toulouse,Abbesse de Fontevrault (49)";"";"";"";1;0;"- Née le 8 octobre 1165 - Angers, 49007, Maine et Loire, Pays de la Loire, France
- Décédée le 24 septembre 1199 - Fontevraud-l'Abbaye, 49140, Maine et Loire, Pays de la Loire, France, à l'âge de 33 ans
- Reine de Sicile, comtesse de Toulouse,Abbesse de Fontevrault (49)";0;
25;31078225;@I00300@;xx;XX;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=xx&n=xx;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
25;31078260;@I00301@;Guy 2;DE SEVERAC;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guy+2&n=de+severac&oc=2;3;0;1;2;forme2;;"";"Baron de Séverac";"";"";"";1;0;"- Né en 1120
- Décédé le 5 avril 1181 - Montpellier 34, à l'âge de 61 ans
- Baron de Séverac";0;
25;31078224;@I00302@;Guillaume 2;DE MURAT;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume+2&n=de+murat;3;0;1;2;forme2;;"";"Vicomte en 1135";"";"";"";0;0;"- Né vers 1100
- Décédé
- Vicomte en 1135";0;
25;31078261;@I00303@;Sibylle;DE BARCELONE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=sibylle&n=de+barcelone;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née vers 1125
- Décédée";0;
25;31078257;@I00304@;Rique;NN;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=rique&n=nn;2;0;1;0;;vers 1160;"";"";"";"";"";0;0;"- Née en 1140
- Décédée";0;
25;31078262;@I00305@;Aldebert;DE CANILLAC;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=aldebert&n=de+canillac;3;0;1;0;;;"";"Seigneur de Canillac";"";"";"";0;0;"- Né en 1140
- Décédé
- Seigneur de Canillac";0;
25;31078256;@I00306@;Rosselin;DE COMBRET;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=rosselin&n=de+combret;2;0;1;2;forme2;vers 1160;"";"";"";"";"";0;0;"- Né en 1135
- Décédé avant 1181";0;
25;31078230;@I00297@;Raymond 6;DE TOULOUSE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond+6&n=de+toulouse;3;0;1;2;forme2;8 octobre 1196;"Rouen, 76540, Seine-Maritime, Normandie, France,";"Margrave de Provence, comte de Toulouse";"";"";"";1;0;"- Né le 27 octobre 1156 - Toulouse, 31555, Haute Garonne, Midi-Pyrénées, France
- Décédé le 2 août 1222 - Toulouse, 31555, Haute Garonne, Midi-Pyrénées, France, à l'âge de 65 ans
- Margrave de Provence, comte de Toulouse";0;
25;31078258;@I00307@;Déodat;DE CAYLUS;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=deodat&n=de+caylus&oc=3;3;0;1;2;forme2;;"";"Seigneur de Caylus";"";"";"";1;0;"- Né en 1135
- Décédé en 1182, à l'âge de 47 ans
- Seigneur de Caylus";0;
25;31078259;@I00308@;Alix;DE CLERMONT;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=alix&n=de+clermont;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née en 1145
- Décédée";0;
25;31078213;@I00309@;Marcibilie;N.;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marcibilie&n=n.;2;0;1;0;;;"";"";"";"";"";0;0;"- Née en 1155
- Décédée";0;
25;31078212;@I00310@;Bernard;DE CENARET;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=de+cenaret&oc=2;0;0;1;0;;;"";"";"";"";"";0;0;"";0;
25;31078215;@I00311@;Marguerite;DE LIMOGES;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marguerite&n=de+limoges;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née en 1170
- Décédée";0;
25;31078264;@I00312@;Etienne;DE SAINT-URCIZE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=etienne&n=de+saint+urcize;2;0;0;2;forme2;;"";"";"";"";"";0;0;"- Né vers 1100
- Décédé";0;
25;31078214;@I00313@;Hélie 7;DE PERIGORD;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=helie+7&n=de+perigord;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Né en 1166
- Décédé en 1210, à l'âge de 44 ans";0;
25;31078265;@I00314@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=7664;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
25;31078221;@I00315@;Mathilde;DE BOURBON;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=mathilde&n=de+bourbon;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née en 1165
- Décédée en 1218, à l'âge de 53 ans";0;
25;31078220;@I00316@;Guy;DE DAMPIERRE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guy&n=de+dampierre;3;0;1;2;forme2;;"";"Seigneur de Bourbon";"";"";"";0;0;"- Né en 1155
- Décédé en 1216, à l'âge de 61 ans
- Seigneur de Bourbon";0;
25;31078209;@I00318@;Guérine;DE CHATEAUNEUF D'APCHIER;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guerine&n=de+chateauneuf+d+apchier&oc=3;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née en 1140
- Décédée";0;
25;31078222;@I00319@;Archambaud;DE MONTLUCON;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=archambaud&n=de+montlucon;3;0;1;2;forme2;;"";"Seigneur de Montluçon";"";"";"";0;0;"- Né vers 1165
- Décédé en 1216, à l'âge d'environ 51 ans
- Seigneur de Montluçon";0;
25;31078223;@I00320@;x;DE PIERREMONT;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=x&n=de+pierremont;3;0;1;0;;;"";"Dame de Pierremont";"";"";"";0;0;"- Née en 1165
- Décédée
- Dame de Pierremont";0;
25;31078210;@I00321@;Pons;DE PIERRE DE GANGES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=pons&n=de+pierre+de+ganges;3;0;1;2;forme2;1180;"";"Baron de Ganges";"";"";"";0;0;"- Né vers 1150
- Décédé vers 1218, à l'âge d'environ 68 ans
- Baron de Ganges";0;
25;31078211;@I00322@;Aygline;DE SAINT MAURICE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=aygline&n=de+saint+maurice;3;0;1;2;forme2;1180;"";"Dame de Ganges";"";"";"";0;0;"- Née vers 1160
- Décédée après 1222
- Dame de Ganges";0;
25;31078216;@I00323@;Béraud 6;DE MERCOEUR;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=beraud+6&n=de+mercoeur;2;0;1;2;forme2;1151;"";"";"";"";"";0;0;"- Né vers 1115
- Décédé en 1183, à l'âge d'environ 68 ans";0;
25;31078217;@I00324@;Judith;D'AUVERGNE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=judith&n=d+auvergne;2;0;1;2;forme2;1151;"";"";"";"";"";0;0;"- Née vers 1130 - Montferrand, Puy-de-Dôme
- Décédée en 1194, à l'âge d'environ 64 ans";0;
25;31078219;@I00325@;Alix;DE LORRAINE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=alix&n=de+lorraine;2;0;1;2;forme2;après 1165;"";"";"";"";"";0;0;"- Née en 1145
- Décédée en 1200, à l'âge de 55 ans";0;
25;31078263;@I00326@;Alixente;DE POITIERS VALENTINOIS;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=alixente&n=de+poitiers+valentinois;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
25;31078218;@I00327@;Hugues 3 le Pacifique;DE BOURGOGNE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=hugues+3+le+pacifique&n=de+bourgogne;3;0;1;2;forme2;après 1165;"";"Chevalier, croisé en 1171 et 1174, duc de Bourgogne, comte du Charolais et de Langres";"";"";"";1;0;"- Né en 1148
- Décédé le 1er septembre 1192 - Tyr, Israël, à l'âge de 44 ans
- Chevalier, croisé en 1171 et 1174, duc de Bourgogne, comte du Charolais et de Langres";0;
25;31078208;@I00317@;Astorg 5;DE PEYRE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=astorg+5&n=de+peyre&oc=6;3;0;1;2;forme2;;"";"Seigneur de Peyre";"";"";"";0;0;"- Né en 1140
- Décédé en 1212, à l'âge de 72 ans
- Seigneur de Peyre";0;
25;31078247;@I00328@;Jourdaine;DE PERIGORD;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jourdaine&n=de+perigord;2;0;1;2;forme2;avant 1150;"";"";"";"";"";0;0;"- Née avant 1135 - Périgueux, 24322, Dordogne, Aquitaine, France
- Décédée - Orgnac-sur-Vézère, 19154, Corrèze, Limousin, France";0;
25;31078246;@I00329@;Archambaud 5;DE COMBORN;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=archambaud+5&n=de+comborn;3;0;1;2;forme2;avant 1150;"";"Vicomte de Comborn";"";"";"";0;0;"- Né en 1123
- Décédé en 1184, à l'âge de 61 ans
- Vicomte de Comborn";0;
25;31078245;@I00330@;Marquise;D'ALBON DE VIENNOIS;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marquise&n=d+albon+de+viennois;2;0;1;2;forme2;vers 1150;"";"";"";"";"";0;0;"- Née vers 1130
- Décédée en 1196, à l'âge d'environ 66 ans";0;
25;31078244;@I00331@;Guillaume;D'AUVERGNE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume&n=d+auvergne&oc=3;3;0;1;2;forme2;vers 1150;"";"Comte de Clermont, dauphin d'Auvergne, chevalier croisé";"";"";"";0;0;"- Né vers 1128
- Décédé le 7 novembre 1169 - Abbaye des Ayes Crolles 38140 Isère, à l'âge d'environ 41 ans
- Comte de Clermont, dauphin d'Auvergne, chevalier croisé";0;
25;31078243;@I00332@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=7452;0;0;1;0;;;"";"";"";"";"";0;0;"";0;
25;31078242;@I00333@;Henri 2;D'APCHIER;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=henri+2&n=d+apchier;3;0;1;2;forme2;;"";"Baron d'Apchier";"";"";"";0;0;"- Né vers 1120
- Décédé vers 1155, à l'âge d'environ 35 ans
- Baron d'Apchier";0;
25;31078147;@I00334@;Ausilente;DE COMPTOR;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=ausilente&n=de+comptor;2;0;0;0;;;"";"";"";"";"";0;0;"- Née en 1080
- Décédée";0;
25;31078146;@I00335@;Astorg 3;DE PEYRE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=astorg+3&n=de+peyre;2;0;0;2;forme2;;"";"";"";"";"";0;0;"- Né vers 1077
- Décédé en 1149, à l'âge d'environ 72 ans";0;
25;31078157;@I00336@;Alasie;DE PEYRE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=alasie&n=de+peyre;2;0;0;2;forme2;;"";"";"";"";"";0;0;"- Née vers 1105
- Décédée";0;
25;31078156;@I00337@;Guérin;DE CHATEAUNEUF-RANDON;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guerin&n=de+chateauneuf+randon;3;0;0;2;forme2;;"";"Seigneur du Luc, coseigneur puis seigneur de Randon";"";"";"";0;0;"- Né en 1090
- Décédé en 1134, à l'âge de 44 ans
- Seigneur du Luc, coseigneur puis seigneur de Randon";0;
25;31078159;@I00338@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=8317;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
25;31078158;@I00339@;Nocher;DE JOYEUSE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=nocher&n=de+joyeuse;2;0;0;0;;;"";"";"";"";"";0;0;"- Né en 1123
- Décédé";0;
25;31078155;@I00340@;Guillelma (Amic);DE SABRAN;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillelma+amic&n=de+sabran;2;0;1;2;forme2;1165;"";"";"";"";"";0;0;"- Née en 1135
- Décédée";0;
25;31078154;@I00341@;Elzéar;DE POSQUIERES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=elzear&n=de+posquieres;3;0;1;2;forme2;1165;"";"Co-seigneur d'Uzès";"";"";"";0;0;"- Né en 1126
- Décédé en 1196, à l'âge de 70 ans
- Co-seigneur d'Uzès";0;
25;31078152;@I00342@;Bernard 6;D'ANDUZE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard+6&n=d+anduze;3;0;1;2;forme2;1170;"";"Seigneur d'Anduze, de Sauve";"";"";"";0;0;"- Né vers 1150
- Décédé en 1198, à l'âge d'environ 48 ans
- Seigneur d'Anduze, de Sauve";0;
25;31078153;@I00343@;Ermessende;DE NARBONNE-PELET;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=ermessende&n=de+narbonne+pelet;3;0;1;2;forme2;1170;"";"Comtesse de Melgueil";"";"";"";0;0;"- Née vers 1150
- Décédée en 1176, à l'âge d'environ 26 ans
- Comtesse de Melgueil";0;
26;62156513;@I00344@;Rosseline;NN;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=rosseline&n=nn;2;0;1;0;;;"";"";"";"";"";0;0;"- Née en 1110
- Décédée";0;
26;62156512;@I00345@;Ermengaud;DE COMBRET;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=ermengaud&n=de+combret;2;0;1;0;;;"";"";"";"";"";0;0;"- Né en 1110
- Décédé en 1146, à l'âge de 36 ans";0;
26;62156449;@I00348@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=7413;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
26;62156521;@I00349@;Ermengarde;NN;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=ermengarde&n=nn;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
26;62156448;@I00350@;Pierre 1;DE MURAT;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=pierre+1&n=de+murat;1;0;0;0;;;"";"";"";"";"";0;0;"- Décédé avant 1120";0;
26;62156460;@I00356@;Raymond 5;DE TOULOUSE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond+5&n=de+toulouse;3;0;1;2;forme2;1154;"";"Comte de Toulouse, duc de Narbonne, margrave de Provence, comte de Tripoli";"";"";"";1;0;"- Né en 1134
- Décédé en 1194 - Nîmes, 30189, Gard, Languedoc-Roussillon, France, à l'âge de 60 ans
- Comte de Toulouse, duc de Narbonne, margrave de Provence, comte de Tripoli
@todo note 'Union avec Constance de FRANCE   CAPET' de Raymond 5 DE TOULOUSE à analyser : 'elle : second mariage divorcés en 1165'";0;
26;62156522;@I00346@;Raimond Bérenger 3;DE BARCELONE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raimond+berenger+3&n=de+barcelone;3;0;1;2;forme2;1112;"Marseille, 13055, Bouches du Rhône, Provence-Alpes-Côte d'Azur, France,";"Comte de Barcelone et 1er comte de Provence";"";"";"";1;0;"- Né en 1082
- Décédé en 1131, à l'âge de 49 ans
- Comte de Barcelone et 1er comte de Provence
@todo note 'Union avec Douce dite Douce d'Arles de PROVENCE' de Raimond Bérenger 3 DE BARCELONE à analyser : 'à Saint Victor'";0;
26;62156523;@I00347@;Douce dite Douce d'Arles;DE PROVENCE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=douce+dite+douce+d+arles&n=de+provence;3;0;1;2;forme2;1112;"Marseille, 13055, Bouches du Rhône, Provence-Alpes-Côte d'Azur, France,";"Héritière de la Provence";"";"";"";2;1;"- Née en 1090
- Décédée en 1129, à l'âge de 39 ans
- Héritière de la Provence
@todo note 'Union avec Raimond Bérenger 3 de BARCELONE' de Douce dite Douce d'Arles DE PROVENCE à analyser : 'à Saint Victor'";0;
26;62156463;@I00351@;Aliénor;D'AQUITAINE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=alienor&n=d+aquitaine;3;0;2;2;forme2;18 mai 1152;"Bordeaux, 33063, Gironde, Aquitaine, France,";"Reine de France";"";"";"";0;0;"- Née en 1122 - Blaye, 33058, Gironde, Aquitaine, France
- Décédée le 1er avril 1204 - Fontevraud-l'Abbaye, 49140, Maine et Loire, Pays de la Loire, France, à l'âge de 82 ans
- Reine de France
@todo vérifier les événements pour Aliénor D'AQUITAINE (2 erreur(s) détectée(s))";2;
26;62156520;@I00352@;Déodat;DE SEVERAC;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=deodat&n=de+severac;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Né en 1095
- Décédé";0;
26;62156462;@I00353@;Henri 2 (Courtemanche);PLANTAGENÊT;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=henri+2+courtemanche&n=plantagenet;3;0;1;2;forme2;18 mai 1152;"Bordeaux, 33063, Gironde, Aquitaine, France,";"Roi d'Angleterre de 1154 à 1189";"";"";"";0;0;"- Né le 5 mars 1133 - Le Mans 72
- Décédé le 3 juillet 1189 - Chinon, 37072, Indre et Loire, Centre, France, à l'âge de 56 ans
- Roi d'Angleterre de 1154 à 1189";0;
26;62156456;@I00354@;Bertrand;DE LA TOUR D'AUVERGNE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bertrand&n=de+la+tour+d+auvergne;2;0;1;2;forme2;1129;"";"";"";"";"";0;0;"- Né en 1080
- Décédé en 1150, à l'âge de 70 ans";0;
26;62156457;@I00355@;Matheline;DE BEZIERS DE NIMES;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=matheline&n=de+beziers+de+nimes;2;0;1;2;forme2;1129;"";"";"";"";"";0;0;"- Née en 1106
- Décédée en 1136, à l'âge de 30 ans";0;
26;62156437;@I00357@;Marie;DE BLOIS;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marie&n=de+blois;2;0;1;0;;1145;"";"Abbesse de Fontvrault";"";"";"";0;0;"- Décédée le 14 août 1190 - Fontevraud-l'Abbaye, 49140, Maine et Loire, Pays de la Loire, France
- Abbesse de Fontvrault";0;
26;62156439;@I00358@;Berthe;DE SOUABE DE HOHENSTAUFEN;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=berthe&n=de+souabe+de+hohenstaufen;2;0;1;0;;;"";"";"";"";"";0;0;"- Née après 1121
- Décédée en 1195";0;
26;62156436;@I00359@;Eudes 2;DE BOURGOGNE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=eudes+2&n=de+bourgogne;3;0;1;0;;1145;"";"Duc de Bourgogne";"";"";"";0;0;"- Né en 1118
- Décédé en 1162, à l'âge de 44 ans
- Duc de Bourgogne";0;
26;62156435;@I00360@;Anne;DE NEVERS;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=anne&n=de+nevers;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née vers 1110
- Décédée vers 1180, à l'âge d'environ 70 ans";0;
26;62156438;@I00361@;Mathieu;DE LORRAINE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=mathieu&n=de+lorraine;3;0;1;0;;;"";"Duc de Haute-Lorraine, comte de Boulogne-sur-Mer";"";"";"";0;0;"- Né en 1120
- Décédé en 1173, à l'âge de 53 ans
- Duc de Haute-Lorraine, comte de Boulogne-sur-Mer";0;
26;62156434;@I00362@;Guillaume;D'AUVERGNE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume&n=d+auvergne;3;0;1;2;forme2;;"";"Comte d'Auvergne";"";"";"";0;0;"- Né vers 1092
- Décédé vers 1182, à l'âge d'environ 90 ans
- Comte d'Auvergne";0;
26;62156433;@I00363@;Alix;DE CHAMALIERES;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=alix&n=de+chamalieres;2;0;1;2;forme2;;"";"Dame de Chamalières et de Gerzat";"";"";"";0;0;"- Décédée
- Dame de Chamalières et de Gerzat";0;
26;62156432;@I00364@;Béraud 5;DE MERCOEUR;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=beraud+5&n=de+mercoeur;3;0;1;2;forme2;;"";"Seigneur";"";"";"";0;0;"- Né vers 1075
- Décédé
- Seigneur";0;
26;62156423;@I00365@;Agnès;N;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=agnes&n=n;1;0;0;0;;;"";"";"";"";"";0;0;"- Décédée";0;
26;62156422;@I00366@;Raymond;DE SAINT MAURICE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond&n=de+saint+maurice;1;0;0;0;;;"";"";"";"";"";0;0;"- Décédé";0;
26;62156421;@I00367@;Vierne;D'ANDUZE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=vierne&n=d+anduze;1;0;0;0;;;"";"";"";"";"";0;0;"- Décédée";0;
26;62156445;@I00368@;Béatrix;DE CHATELDON;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=beatrix&n=de+chateldon;2;0;1;0;;;"";"";"";"";"";0;0;"- Née en 1140
- Décédée";0;
26;62156444;@I00369@;Guillaume 3;DE MONTLUCON;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume+3&n=de+montlucon;3;0;1;0;;;"";"Seigneur de Montluçon";"";"";"";0;0;"- Né en 1135
- Décédé
- Seigneur de Montluçon";0;
26;62156420;@I00370@;Raymond;DE PIERRE DE GANGES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond&n=de+pierre+de+ganges;2;0;0;0;;;"";"Baron de Ganges";"";"";"";0;0;"- Décédé après 1172
- Baron de Ganges";0;
26;62156419;@I00371@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=8354;0;0;1;0;;;"";"";"";"";"";0;0;"";0;
26;62156417;@I00372@;Rothberge;DE COMBORN;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=rothberge&n=de+comborn;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née en 1120
- Décédée";0;
26;62156418;@I00373@;Guérin 4;DE CHATEAUNEUF D'APCHIER;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guerin+4&n=de+chateauneuf+d+apchier;3;0;1;0;;;"";"Seigneur d'Apchier St Auban";"";"";"";0;0;"- Né vers 1115
- Décédé
- Seigneur d'Apchier St Auban";0;
26;62156416;@I00374@;Astorg 4;DE PEYRE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=astorg+4&n=de+peyre&oc=7;3;0;1;2;forme2;;"";"Seigneur de Peyre, Marchastel et Genebrier";"";"";"";0;0;"- Né en 1110
- Décédé en 1151, à l'âge de 41 ans
- Seigneur de Peyre, Marchastel et Genebrier";0;
26;62156441;@I00375@;Emengarde;DE TOUCY;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=emengarde&n=de+toucy;2;0;1;0;;;"";"";"";"";"";0;0;"- Née vers 1135
- Décédée en 1209, à l'âge d'environ 74 ans";0;
26;62156440;@I00376@;Guillaume 1;DE DAMPIERRE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume+1&n=de+dampierre;3;0;1;0;;;"";"Seigneur de Dampierre, Saint Just et Saint Dizier";"";"";"";0;0;"- Né vers 1130
- Décédé en 1174, à l'âge d'environ 44 ans
- Seigneur de Dampierre, Saint Just et Saint Dizier";0;
26;62156443;@I00377@;Alix ou Adélaïde;DE BOURGOGNE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=alix+ou+adelaide&n=de+bourgogne&oc=2;3;0;1;2;forme2;1164;"";"Abbesse de Fontevrault";"";"";"";0;0;"- Née en 1146
- Décédée en 1192 - Fontevraud-l'Abbaye, 49140, Maine et Loire, Pays de la Loire, France, à l'âge de 46 ans
- Abbesse de Fontevrault";0;
26;62156442;@I00378@;Archambaud 7;DE BOURBON;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=archambaud+7&n=de+bourbon;2;0;1;0;;1164;"";"";"";"";"";0;0;"- Né en 1140
- Décédé en 1169, à l'âge de 29 ans";0;
26;62156429;@I00379@;Raymonde;DE TURENNE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymonde&n=de+turenne;1;0;1;2;forme2;;"";"";"";"";"";1;1;"- Décédée";0;
26;62156529;@I00380@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=7666;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
26;62156528;@I00382@;Robert;DE SAINT-URCIZE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=robert&n=de+saint+urcize;1;0;0;0;;;"";"";"";"";"";0;0;"- Décédé";0;
26;62156431;@I00383@;Sarah;DE CORNOUAILLES;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=sarah&n=de+cornouailles;2;0;1;0;;;"";"";"";"";"";0;0;"- Née en 1130
- Décédée en 1216, à l'âge de 86 ans";0;
26;62156430;@I00384@;Adhémar 5 Boson;DE LIMOGES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=adhemar+5+boson&n=de+limoges;2;0;1;0;;;"";"";"";"";"";0;0;"- Né en 1135
- Décédé en 1199, à l'âge de 64 ans";0;
26;62156519;@I00385@;Ermengarde;DE MURVIEL;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=ermengarde&n=de+murviel;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
26;62156518;@I00386@;Aymeri;DE CLERMONT-LODEVE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=aymeri&n=de+clermont+lodeve;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédé";0;
26;62156517;@I00387@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=7674;0;0;1;0;;;"";"";"";"";"";0;0;"";0;
26;62156516;@I00388@;Séguin;DE CAYLUS;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=seguin&n=de+caylus;2;0;1;0;;;"";"";"";"";"";0;0;"- Né en 1075
- Décédé après 1102";0;
26;62156428;@I00381@;Hélie 6;DE PERIGORD;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=helie+6&n=de+perigord;2;0;1;2;forme2;;"";"";"";"";"";1;1;"- Né en 1137
- Décédé en 1205, à l'âge de 68 ans";0;
26;62156306;@I00389@;Bernard;DE NARBONNE-PELET;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=de+narbonne+pelet;3;0;1;2;forme2;1145;"";"Seigneur d'Alès, comte de Melgueil";"";"";"";0;0;"- Né vers 1115
- Décédé vers 1170, à l'âge d'environ 55 ans
- Seigneur d'Alès, comte de Melgueil";0;
26;62156305;@I00390@;Adélaïs;DE ROQUEFEUIL;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=adelais&n=de+roquefeuil;2;0;1;2;forme2;vers 1150;"";"";"";"";"";0;0;"- Née en 1135
- Décédée en 1189, à l'âge de 54 ans";0;
26;62156304;@I00391@;Bertrand;D'ANDUZE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bertrand&n=d+anduze;3;0;1;2;forme2;vers 1150;"";"Seigneur d'Anduze, de Portes et de Lecques.";"";"";"";0;0;"- Né en 1130
- Décédé en 1170, à l'âge de 40 ans
- Seigneur d'Anduze, de Portes et de Lecques.";0;
