id;prenom;nom;url;evenement;tag;date;gedcom_date;lieu;notes;tag_ou_type;source;notes_source;GeneanetSpider 1.0.26 18/04/2025 à 01:10
@I00136@;Jacques;DE ROCHEMORE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jacques&n=de+rochemore;"Naissance";BIRT;1347;1347;"";"";"";"";"";
@I00136@;Jacques;DE ROCHEMORE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jacques&n=de+rochemore;"Décès";DEAT;après 1438;AFT 1438;"";"";"";"";"";
@I00136@;Jacques;DE ROCHEMORE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jacques&n=de+rochemore;"Profession";OCCU;;;"";"";"Co-seigneur de Maillane";"";"";
@I00138@;Pierre 1er;MEYRAN LAGOY;https://gw.geneanet.org/oollierbolvin?lang=fr&p=pierre+1er&n=meyran+lagoy;"Naissance";BIRT;vers 1340;ABT 1340;"";"";"";"";"";
@I00138@;Pierre 1er;MEYRAN LAGOY;https://gw.geneanet.org/oollierbolvin?lang=fr&p=pierre+1er&n=meyran+lagoy;"Décès";DEAT;;;"";"";"Y";"";"";
@I00139@;Agnésie;DE ROZES;https://gw.geneanet.org/oollierbolvin?lang=fr&p=agnesie&n=de+rozes;"Naissance";BIRT;vers 1370;ABT 1370;"";"";"";"";"";
@I00139@;Agnésie;DE ROZES;https://gw.geneanet.org/oollierbolvin?lang=fr&p=agnesie&n=de+rozes;"Décès";DEAT;;;"";"";"Y";"";"";
@I00140@;Jean;DE BORDES;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jean&n=de+bordes;"Naissance";BIRT;vers 1365;ABT 1365;"";"";"";"";"";
@I00140@;Jean;DE BORDES;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jean&n=de+bordes;"Décès";DEAT;;;"";"";"Y";"";"";
@I00141@;Guillaumette;DE PIERRE DE BERNIS;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaumette&n=de+pierre+de+bernis;"Naissance";BIRT;vers 1358;ABT 1358;"";"";"";"";"";
@I00141@;Guillaumette;DE PIERRE DE BERNIS;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaumette&n=de+pierre+de+bernis;"Décès";DEAT;après 1408;AFT 1408;"";"";"";"";"";
@I00142@;Séguin;DEL PUECH;https://gw.geneanet.org/oollierbolvin?lang=fr&p=seguin&n=del+puech;"Naissance";BIRT;1328;1328;"";"";"";"";"";
@I00142@;Séguin;DEL PUECH;https://gw.geneanet.org/oollierbolvin?lang=fr&p=seguin&n=del+puech;"Décès";DEAT;après 1403;AFT 1403;"";"";"";"";"";
@I00142@;Séguin;DEL PUECH;https://gw.geneanet.org/oollierbolvin?lang=fr&p=seguin&n=del+puech;"Profession";OCCU;;;"";"";"Seigneur de Cendras";"";"";
@I00143@;Raymond;DE LA ROQUE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond&n=de+la+roque;"Naissance";BIRT;vers 1345;ABT 1345;"";"";"";"";"";
@I00143@;Raymond;DE LA ROQUE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond&n=de+la+roque;"Décès";DEAT;vers 1397;ABT 1397;"";"";"";"";"";
@I00143@;Raymond;DE LA ROQUE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond&n=de+la+roque;"Profession";OCCU;;;"";"";"Seigneur de La Roche Aynier et de La Cadière";"";"";
@I00144@;Marguerite;DE CADOËNE DE GABRIAC;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marguerite&n=de+cadoene+de+gabriac;"Naissance";BIRT;vers 1352;ABT 1352;"";"";"";"";"";
@I00144@;Marguerite;DE CADOËNE DE GABRIAC;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marguerite&n=de+cadoene+de+gabriac;"Décès";DEAT;1408;1408;"";"";"";"Villandry";"";
@I00145@;Jeanne;X;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jeanne&n=x;"Décès";DEAT;;;"";"";"Y";"";"";
@I00146@;Jehan;ADALBERT;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jehan&n=adalbert;"Décès";DEAT;;;"";"";"Y";"";"";
@I00147@;Dulcie;DE SAINT-MAXIMIN;https://gw.geneanet.org/oollierbolvin?lang=fr&p=dulcie&n=de+saint+maximin;"Naissance";BIRT;1330;1330;"St Maximin 30";"";"";"";"";
@I00147@;Dulcie;DE SAINT-MAXIMIN;https://gw.geneanet.org/oollierbolvin?lang=fr&p=dulcie&n=de+saint+maximin;"Décès";DEAT;;;"";"";"Y";"";"";
@I00148@;Helis;DE ROY;https://gw.geneanet.org/oollierbolvin?lang=fr&p=helis&n=de+roy;"Décès";DEAT;;;"";"";"Y";"";"";
@I00149@;Pons III;DE PIERRE DE BERNIS;https://gw.geneanet.org/oollierbolvin?lang=fr&p=pons+iii&n=de+pierre+de+bernis;"Décès";DEAT;1378;1378;"";"";"";"";"";
@I00150@;Jeanne;D'ASTENAY OU DE JOSSAUD;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jeanne&n=d+astenay+ou+de+jossaud;"Naissance";BIRT;vers 1320;ABT 1320;"";"";"";"";"";
@I00150@;Jeanne;D'ASTENAY OU DE JOSSAUD;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jeanne&n=d+astenay+ou+de+jossaud;"Décès";DEAT;;;"";"";"Y";"";"";
@I00151@;Jean;DE ROCHEMORE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jean&n=de+rochemore;"Naissance";BIRT;1310;1310;"";"";"";"";"";
@I00151@;Jean;DE ROCHEMORE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jean&n=de+rochemore;"Décès";DEAT;1350;1350;"";"";"";"";"";
@I00151@;Jean;DE ROCHEMORE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jean&n=de+rochemore;"Profession";OCCU;;;"";"";"Damoiseau";"";"";
@I00152@;Agnès;DE CHATEAUNEUF-RANDON;https://gw.geneanet.org/oollierbolvin?lang=fr&p=agnes&n=de+chateauneuf+randon;"Naissance";BIRT;vers 1330;ABT 1330;"";"";"";"";"";
@I00152@;Agnès;DE CHATEAUNEUF-RANDON;https://gw.geneanet.org/oollierbolvin?lang=fr&p=agnes&n=de+chateauneuf+randon;"Décès";DEAT;;;"";"";"Y";"";"";
@I00152@;Agnès;DE CHATEAUNEUF-RANDON;https://gw.geneanet.org/oollierbolvin?lang=fr&p=agnes&n=de+chateauneuf+randon;"Profession";OCCU;;;"";"";"Dame de St Denis en Margeride";"";"";
@I00153@;Bernard;DE CADOËNE DE GABRIAC;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=de+cadoene+de+gabriac;"Naissance";BIRT;vers 1328;ABT 1328;"Gabriac, 48067, Lozère, Languedoc-Roussillon, France";"";"";"";"";
@I00153@;Bernard;DE CADOËNE DE GABRIAC;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=de+cadoene+de+gabriac;"Décès";DEAT;vers 1405;ABT 1405;"";"";"";"";"";
@I00154@;Audette;DE DIEU;https://gw.geneanet.org/oollierbolvin?lang=fr&p=audette&n=de+dieu;"Décès";DEAT;après 1399;AFT 1399;"";"";"";"";"";
